music_device,music_person,speech_device,speech_person,,mean,std
8.166666667,2.791666667,6.791666667,49.04166667,,,
8.75,2.541666667,5.833333333,48.125,,,
8.791666667,2.041666667,6.375,50.5,,,
7.125,2.125,6.25,47.875,,,
8.583333333,2.791666667,7,47.29166667,,,
7.916666667,3.083333333,7.916666667,46.79166667,,,
9.625,2.583333333,6.125,46.95833333,,,
7.75,2.416666667,6.208333333,46.25,,,
8.291666667,2.625,7.166666667,46.625,,,
7.916666667,2.291666667,6.125,48.66666667,,,
8.666666667,2.541666667,7.208333333,46.08333333,,,
8.541666667,3,7.041666667,48.41666667,,,
8.5,2.708333333,7.083333333,46.375,,,
8.75,2.166666667,6.125,47.16666667,,,
8.5,2.333333333,7.791666667,49,,,
8.208333333,1.833333333,5.75,48.25,,,
8.25,3.041666667,6.958333333,48.875,,,
8.208333333,2.416666667,6.75,47.33333333,,,
7.666666667,3.041666667,7.166666667,46.75,,,
8.416666667,2.916666667,6.791666667,47.08333333,,,
10.125,2.958333333,7.166666667,48.75,,,
8.541666667,3,6.458333333,46.95833333,,,
9.416666667,2.875,6.833333333,47.25,,,
8.833333333,3.208333333,7.041666667,44.45833333,,,
9.375,2.5,6.291666667,49.70833333,,,
8.208333333,2.416666667,7.125,46.29166667,,,
9.291666667,2.75,6.916666667,46.58333333,,,
8.5,3.291666667,6.708333333,47.20833333,,,
9.541666667,2.875,7.333333333,49.08333333,,,
8.083333333,2.916666667,4.666666667,47.75,,,
8.666666667,2.625,6.458333333,45.79166667,,,
9.375,2.708333333,6.583333333,47,,,
8,2.333333333,7.125,46.58333333,,,
9,2.791666667,6.125,48.70833333,,,
9.833333333,2.791666667,7.416666667,46.20833333,,,
6.625,2.75,5.708333333,50.45833333,,,
8.041666667,2.916666667,7.5,44.79166667,,,
9.041666667,2.916666667,7.25,46.83333333,,,
7.75,2.666666667,6.041666667,45.70833333,,,
8.125,2.75,8.125,45.58333333,,,
9.041666667,2.375,7.333333333,48.45833333,,,
9.333333333,2.125,5.708333333,49.08333333,,,
9.166666667,2.375,7.166666667,46.91666667,,,
8.291666667,2.333333333,6.083333333,46.25,,,
7.166666667,2.833333333,6.208333333,47.79166667,,,
8.833333333,2.666666667,7.416666667,47.54166667,,,
7.5,2.375,6.333333333,50.58333333,,,
9.041666667,2.5,5.75,50.45833333,,,
8.791666667,2.75,6.625,47.375,,,
8.166666667,3.041666667,7.958333333,47.83333333,,,
8.625,2.416666667,6.958333333,46.95833333,,,
8.541666667,2.583333333,7.541666667,49.33333333,,,
8.75,2.416666667,6.208333333,48.41666667,,,
8.416666667,2.75,5.916666667,48,,,
8.25,2.541666667,7.333333333,49.45833333,,,
8.375,2.666666667,6.791666667,46.625,,,
9.958333333,2.541666667,6.125,48.58333333,,,
7.791666667,2.875,6.083333333,48.16666667,,,
9.875,3.083333333,6.166666667,48.95833333,,,
8.458333333,2.166666667,6.333333333,49.625,,,
8.875,2.333333333,6.5,50.41666667,,,
8.416666667,2.291666667,6.5,48.375,,,
7.916666667,2.791666667,6.333333333,48.79166667,,,
7.458333333,2.25,5.875,46.91666667,,,
8.25,2.791666667,5.708333333,48.20833333,,,
6.875,2.458333333,6.958333333,45.04166667,,,
8.708333333,2.541666667,7.166666667,47.54166667,,,
6.958333333,2.875,6.791666667,46.29166667,,,
9.5,2.958333333,6.291666667,45.75,,,
8.458333333,2.166666667,6.916666667,47.16666667,,,
7.583333333,2.5,6.75,47.20833333,,,
8.875,2.083333333,6.041666667,47.20833333,,,
7.666666667,2.958333333,7.5,48.625,,,
8.375,1.833333333,5.666666667,48.33333333,,,
9.166666667,3.166666667,8.25,44.33333333,,,
10.20833333,3,7.666666667,45.79166667,,,
9.916666667,2.916666667,6.333333333,48.58333333,,,
7.916666667,3.166666667,6.166666667,47.95833333,,,
7.291666667,2.208333333,6.625,46.375,,,
9.25,2.5,6.458333333,46.45833333,,,
8.666666667,2.666666667,6,47.79166667,,,
8.875,2.875,8.041666667,45.625,,,
9.583333333,2.458333333,5.041666667,50.08333333,,,
9.041666667,2.791666667,8.125,46.04166667,,,
8.583333333,3.208333333,6.708333333,48.625,,,
9.333333333,2.083333333,6.708333333,46.95833333,,,
8.75,2.333333333,7.208333333,49.20833333,,,
8.333333333,2.416666667,6.291666667,49,,,
8.25,2.458333333,7,48.04166667,,,
8.458333333,2.083333333,5.833333333,47.875,,,
7.666666667,2.833333333,6.458333333,49.95833333,,,
8.625,2.666666667,7.125,49.91666667,,,
7.5,2.208333333,6.458333333,51.04166667,,,
7.041666667,2.541666667,6.333333333,49,,,
8.625,2.083333333,6.166666667,48.04166667,,,
8.583333333,3.458333333,6.083333333,46.375,,,
10.125,2.916666667,5.291666667,48.41666667,,,
10.20833333,2.5,6.375,47.04166667,,,
8.958333333,2.625,6.375,48.54166667,,,
9.125,2.25,6.291666667,45.875,,,
8.416666667,2.541666667,6.708333333,46.20833333,,,
9.333333333,2.583333333,5.666666667,48.54166667,,,
8.875,2.708333333,7.125,48.04166667,,,
9.75,3.166666667,7.625,45.625,,,
9.958333333,3.166666667,6.5,48.54166667,,,
8.25,3.541666667,7.25,46.08333333,,,
7.708333333,2.708333333,6.416666667,47.29166667,,,
9.333333333,2.791666667,6,49.16666667,,,
8.666666667,2.416666667,5.583333333,49.5,,,
9.708333333,2.583333333,7.583333333,46.45833333,,,
9.791666667,2.875,7.083333333,48.45833333,,,
7.541666667,2.958333333,7.25,48.66666667,,,
7.875,2.583333333,8.041666667,47.875,,,
8.291666667,3.333333333,7.458333333,48.75,,,
7.916666667,2.625,6.833333333,48.91666667,,,
9.875,2,5.875,47.83333333,,,
8,2.291666667,6.208333333,46.41666667,,,
9.75,2.833333333,5.916666667,49.41666667,,,
9.083333333,2.166666667,6.958333333,50.45833333,,,
7.916666667,3.041666667,6.041666667,50.375,,,
8.75,3.166666667,7.208333333,48.125,,,
8.083333333,3.25,6.583333333,45.54166667,,,
8.375,2.791666667,7.583333333,46.79166667,,,
8.208333333,2.583333333,6.791666667,44.45833333,,,
8.791666667,2.708333333,7.083333333,49.33333333,,,
8.958333333,2.541666667,6,46.66666667,,,
7.083333333,2.291666667,6.333333333,46.75,,,
7.541666667,2.375,6.708333333,45.70833333,,,
8,2.416666667,5.5,48.91666667,,,
8.875,2.5,7.75,47.29166667,,,
9.833333333,2.125,6.958333333,47.66666667,,,
7.833333333,2.666666667,6,47.70833333,,,
7.833333333,2.625,7.333333333,45.125,,,
8.458333333,2.75,4.833333333,47,,,
8.208333333,2.333333333,7.125,48.54166667,,,
8.625,2.708333333,6.208333333,47.25,,,
8.458333333,2.833333333,7.541666667,47.41666667,,,
8.458333333,2.416666667,6.375,48.91666667,,,
8.875,2.791666667,5.166666667,46.79166667,,,
9.458333333,2.833333333,6.166666667,47.75,,,
7.666666667,2.5,7.291666667,49.83333333,,,
9.625,2.541666667,6.875,45.79166667,,,
7.958333333,2.458333333,5.208333333,50.41666667,,,
7.75,2.875,7.125,48.25,,,
10.95833333,2.25,7.208333333,49.79166667,,,
7.625,2.291666667,7.125,48.04166667,,,
9.708333333,2.958333333,7.333333333,49.20833333,,,
9.291666667,2.75,5.875,52.04166667,,,
8.791666667,2.541666667,7.083333333,45.45833333,,,
9.125,3.083333333,7.5,45.29166667,,,
9.541666667,2.583333333,5.75,47.08333333,,,
7.958333333,2.666666667,7.541666667,47.16666667,,,
9.541666667,2.5,6.041666667,48.16666667,,,
8.708333333,3.083333333,7.791666667,49.54166667,,,
6.875,1.958333333,5.5,49.83333333,,,
8.25,3,6.708333333,44.33333333,,,
7.958333333,2.666666667,5.791666667,49.33333333,,,
7.291666667,2.291666667,6.875,47.04166667,,,
8.791666667,2.125,6.458333333,46.58333333,,,
8.541666667,2.75,7.416666667,47.25,,,
7.916666667,2.166666667,5.291666667,48.66666667,,,
8.208333333,2.833333333,6.375,49.25,,,
9.208333333,2.875,7.833333333,48.91666667,,,
7.333333333,2.541666667,5.708333333,46.91666667,,,
8.75,2.916666667,6.458333333,48.45833333,,,
8.833333333,2.625,6.375,44.33333333,,,
8.666666667,2.625,7.833333333,46.91666667,,,
8.583333333,3.041666667,7.166666667,49.5,,,
9.208333333,2.666666667,6.708333333,47.54166667,,,
9,2.75,6.458333333,48.375,,,
8.791666667,3.25,6.833333333,45.20833333,,,
6.666666667,2.25,5.833333333,45.25,,,
7.083333333,2.333333333,6.416666667,46.79166667,,,
8.708333333,2.333333333,6.291666667,48.04166667,,,
7.791666667,2.791666667,7.666666667,48.83333333,,,
9.75,3,6.75,46.79166667,,,
8.666666667,2.291666667,5.458333333,48.95833333,,,
8.083333333,2.666666667,6.708333333,46.66666667,,,
8,2.791666667,5.583333333,47.66666667,,,
7.666666667,2.5,6.166666667,46.70833333,,,
7.291666667,2.666666667,7.541666667,47,,,
9.375,2.583333333,6.875,49.41666667,,,
9.208333333,2.416666667,7.625,47.16666667,,,
7.541666667,2.75,7,47.83333333,,,
9.166666667,2.416666667,7.25,49.33333333,,,
9.708333333,2.458333333,5.5,49.70833333,,,
9.25,2.875,6.791666667,49.125,,,
7.541666667,2.333333333,6.125,49.04166667,,,
8.916666667,3.041666667,6.25,49.625,,,
8.666666667,2.583333333,6.041666667,48.5,,,
8.875,2.625,7.208333333,46.54166667,,,
7.916666667,2.375,6.458333333,47.95833333,,,
8.25,2.416666667,5.666666667,47.16666667,,,
8.375,2.291666667,6.791666667,49.45833333,,,
8.833333333,2.583333333,6.5,48.83333333,,,
8.875,2.791666667,7,46.83333333,,,
9.208333333,2.25,6.625,48.20833333,,,
8.416666667,2.5,5.958333333,46.5,,,
8.708333333,2.291666667,6,51.16666667,,,
8.25,2.833333333,7.458333333,47.79166667,,,
7.375,3.041666667,5.666666667,50.875,,,
8.25,2.666666667,5.708333333,46.29166667,,,
9,2.708333333,6.833333333,50.04166667,,,
9.75,2.666666667,6.5,50.79166667,,,
10.45833333,2.75,7.25,46.875,,,
8.041666667,2,6.291666667,47.33333333,,,
7.083333333,2.166666667,6.958333333,48.95833333,,,
8.666666667,2.916666667,6.666666667,50.20833333,,,
8,2.083333333,7,46.54166667,,,
8.041666667,2.708333333,6.541666667,47.33333333,,,
8.458333333,2.25,5.791666667,46,,,
8.333333333,3.291666667,7.75,44.95833333,,,
8.916666667,2.333333333,6.666666667,49.54166667,,,
8.708333333,1.833333333,5.541666667,50.70833333,,,
8.708333333,1.875,6.083333333,47.91666667,,,
8.791666667,2.666666667,7.333333333,43.08333333,,,
8.875,2.666666667,5,49.25,,,
8.041666667,2.625,6.666666667,44.875,,,
8.125,2.5,5.5,47.41666667,,,
8.416666667,2.583333333,5.791666667,47.70833333,,,
7.208333333,2.375,6.583333333,48.79166667,,,
8.75,2.625,7.375,48.33333333,,,
8.916666667,3.041666667,6.916666667,49.25,,,
7.666666667,2.541666667,7.166666667,49.25,,,
8.958333333,2.916666667,5.458333333,49.33333333,,,
9,1.958333333,6.5,47.75,,,
7.833333333,2.708333333,6.5,47.70833333,,,
8.625,2.958333333,6.083333333,46.33333333,,,
8.125,2.75,6.416666667,46.04166667,,,
8.958333333,2.666666667,6.5,47.625,,,
7.583333333,2.291666667,6.583333333,48.66666667,,,
8.666666667,2.666666667,6.458333333,47.95833333,,,
7.541666667,2.833333333,6.125,47.58333333,,,
8.958333333,2.541666667,7.708333333,47.33333333,,,
10.20833333,3,6.708333333,45.04166667,,,
8.833333333,2.416666667,6.5,45.29166667,,,
7.791666667,2.333333333,5.25,47.20833333,,,
8.291666667,3.125,7.166666667,49.41666667,,,
9.291666667,2.458333333,5.875,49.79166667,,,
8.208333333,2.541666667,5.875,46.875,,,
8.166666667,3,7,46.70833333,,,
8.333333333,2.833333333,8.416666667,46.875,,,
9.833333333,2.416666667,6.416666667,50.16666667,,,
8.291666667,3.166666667,6.625,45.875,,,
8.833333333,2.541666667,7.333333333,47.41666667,,,
7.583333333,2.208333333,6.541666667,49.91666667,,,
10,2.625,6.333333333,47.25,,,
8.333333333,1.916666667,6.333333333,47.08333333,,,
8.333333333,2.625,6.541666667,50.375,,,
9.291666667,2.791666667,6.833333333,51.91666667,,,
8.75,2.5,8.041666667,45.5,,,
8.791666667,2.833333333,6.833333333,47.375,,,
6.833333333,2.416666667,6.208333333,44.375,,,
8.375,2.75,7.375,49.45833333,,,
7.666666667,2.833333333,5.708333333,46.66666667,,,
8.208333333,2.666666667,7.541666667,48,,,
7.958333333,2.708333333,7.041666667,49.58333333,,,
8.208333333,2.208333333,6.208333333,47.16666667,,,
9.541666667,3,7.458333333,47.04166667,,,
7.083333333,2.458333333,6.333333333,49.08333333,,,
9.583333333,2.833333333,6.416666667,49.79166667,,,
8.083333333,2.291666667,5.291666667,47.25,,,
8.416666667,2.916666667,6.875,47.58333333,,,
9.041666667,2.541666667,6.5,49.125,,,
9.583333333,2.666666667,6.583333333,47.41666667,,,
10.20833333,2.583333333,6.125,48.625,,,
8.666666667,2.875,5.791666667,48.33333333,,,
9,2.375,6.916666667,45.875,,,
8.5,2.5,6.333333333,44.95833333,,,
8.625,2.833333333,7.208333333,46.875,,,
8.291666667,2.25,5.958333333,49.625,,,
8.25,3.083333333,6.25,48.66666667,,,
9.625,2.5,6.833333333,50.66666667,,,
8.625,2.75,7.041666667,47.16666667,,,
9.833333333,3.333333333,6.083333333,44.5,,,
9.5,2.458333333,6.25,47.66666667,,,
8.666666667,2.583333333,6.083333333,47.58333333,,,
9,3.041666667,7.125,46.83333333,,,
8.75,2.833333333,6.083333333,47.5,,,
6.583333333,2.75,7.416666667,45.875,,,
8.208333333,2.416666667,6.125,50.45833333,,,
8.125,2.541666667,6.458333333,48.45833333,,,
7.875,2.375,6.75,47.25,,,
8.291666667,2.208333333,5.708333333,47.875,,,
8.916666667,2.708333333,6.791666667,45.5,,,
7.5,2.416666667,7.666666667,47.66666667,,,
6.458333333,2.958333333,5.208333333,49.08333333,,,
8.75,3.125,6.291666667,45.45833333,,,
7.5,2.75,5.625,48.25,,,
9.416666667,3.166666667,6.5,46.58333333,,,
7.791666667,2.375,7,47.45833333,,,
8.458333333,1.958333333,6.458333333,48.66666667,,,
8.666666667,2.458333333,5.666666667,48.70833333,,,
9.5,2.875,5.875,49.20833333,,,
8.625,2.208333333,6,47.95833333,,,
9.625,2.875,6.916666667,44.95833333,,,
6.541666667,2.708333333,6.208333333,46.41666667,,,
9.416666667,2.5,6.166666667,50.625,,,
8.666666667,2.083333333,5.75,49,,,
9,2.416666667,6.291666667,50.25,,,
10.04166667,2.666666667,6.875,48.33333333,,,
8.25,2.625,6.833333333,48.33333333,,,
8.375,3,6.458333333,46.25,,,
7.916666667,2.708333333,6.416666667,44.41666667,,,
8.5,2.291666667,7,49.08333333,,,
8.625,2.666666667,7.291666667,44.45833333,,,
9.208333333,2.708333333,7.041666667,45.79166667,,,
7.916666667,2.666666667,7.75,46.5,,,
8.916666667,2.833333333,6.125,50.70833333,,,
8.666666667,2.166666667,6.666666667,48.41666667,,,
9.416666667,2.791666667,6.791666667,49.08333333,,,
8.458333333,3,6.625,50.91666667,,,
8.791666667,2.208333333,5.625,47.875,,,
8.625,2.5,7.083333333,49.58333333,,,
8.166666667,2.291666667,8.458333333,45.375,,,
8.666666667,2.583333333,6.375,49.5,,,
9.041666667,2.291666667,7.208333333,48.625,,,
8.041666667,1.916666667,6.166666667,46,,,
9.208333333,2.666666667,6.458333333,48.91666667,,,
8.458333333,2.708333333,6.708333333,47.58333333,,,
8.708333333,2.625,7.875,48.70833333,,,
8.5,2.708333333,7.75,50.20833333,,,
9.875,2.75,7.291666667,46.33333333,,,
8.625,2.666666667,6.458333333,48.16666667,,,
8,2.791666667,6.875,47.41666667,,,
8.083333333,2.916666667,6.25,45.875,,,
9.291666667,3.333333333,7.416666667,45.75,,,
8.041666667,2.541666667,5.625,45.20833333,,,
8.791666667,2.916666667,6.041666667,48.66666667,,,
9.041666667,2.666666667,6.166666667,48.08333333,,,
7.625,2.625,6.333333333,45.08333333,,,
9.833333333,2.791666667,6.666666667,49.25,,,
7.625,3.041666667,5.5,45.79166667,,,
8.583333333,1.916666667,5.541666667,50.58333333,,,
8.916666667,1.791666667,7.083333333,49.375,,,
7.791666667,3.666666667,7.666666667,46.95833333,,,
8.541666667,2.541666667,6.75,50.08333333,,,
9.25,3.166666667,5.875,46.33333333,,,
7.833333333,2.625,7.416666667,46.875,,,
8.75,2.75,6.416666667,50.04166667,,,
9.125,2.25,8.583333333,46.95833333,,,
8.416666667,2.375,6.333333333,46.45833333,,,
8.541666667,2.75,6.791666667,47.91666667,,,
8.541666667,2.583333333,7.583333333,51.75,,,
9.125,2.666666667,5.75,49.5,,,
7.041666667,2.666666667,5.875,46.54166667,,,
7.25,2.5,6.583333333,48.08333333,,,
8.916666667,2.375,6.333333333,49.54166667,,,
9.416666667,2.708333333,5.541666667,50.08333333,,,
7.916666667,2.625,5.041666667,49.54166667,,,
8.125,2.375,6.625,47.66666667,,,
8.958333333,2.833333333,7.041666667,49.04166667,,,
7.625,2.916666667,6.458333333,48.45833333,,,
7,2.375,5.583333333,48.16666667,,,
7.458333333,2.625,6.791666667,47.45833333,,,
7.708333333,2.458333333,7.166666667,47.66666667,,,
7.958333333,2.291666667,6.958333333,47.54166667,,,
8.875,2.75,6.375,47.29166667,,,
7.041666667,2.041666667,5.708333333,46.375,,,
8.125,3.416666667,6.875,46.25,,,
9,2.625,6.291666667,47.5,,,
8.583333333,2.208333333,6.375,46.91666667,,,
8.291666667,1.916666667,6.208333333,46.83333333,,,
7.75,2.791666667,7.041666667,49.70833333,,,
7.291666667,2.166666667,7.375,48.25,,,
8.458333333,1.958333333,5.5,47.45833333,,,
8.791666667,2.916666667,7.083333333,48.25,,,
9,1.916666667,6.791666667,47.875,,,
7.75,2.625,7.5,48.04166667,,,
8.875,2.291666667,7.416666667,47.54166667,,,
9.208333333,2.833333333,5.875,47.41666667,,,
8.25,3.125,7.458333333,48.95833333,,,
9.333333333,2.875,6.666666667,47.79166667,,,
9.791666667,2.666666667,6.958333333,50.33333333,,,
7.958333333,3,6.333333333,49.79166667,,,
8.333333333,2.25,7.625,47.20833333,,,
8.458333333,2.291666667,7.083333333,48.79166667,,,
9.708333333,2.625,6.666666667,46.70833333,,,
8.25,2.166666667,6.541666667,49.41666667,,,
8.75,2.375,7.333333333,47.5,,,
7.75,2.666666667,6.666666667,47.20833333,,,
6.916666667,2.333333333,7.375,45.79166667,,,
8.333333333,3.458333333,6.25,46.375,,,
7.916666667,3,5.666666667,50.25,,,
8.083333333,2.625,5.416666667,45.875,,,
7.875,1.666666667,6.333333333,46.66666667,,,
8.416666667,2.416666667,6.083333333,51.625,,,
8,2.916666667,6.541666667,48.83333333,,,
10.29166667,2.5,6.166666667,49.08333333,,,
8.958333333,2.791666667,5.875,49.41666667,,,
8.541666667,2.166666667,6.166666667,46.29166667,,,
7.791666667,2.416666667,6.583333333,46.08333333,,,
8.291666667,2.083333333,6.791666667,46,,,
8.958333333,2.541666667,7.333333333,47.125,,,
6.875,1.916666667,6.666666667,49.91666667,,,
8.458333333,3.166666667,6.041666667,51.45833333,,,
7.125,2.291666667,7,47.58333333,,,
7.5,2.75,6.583333333,48.95833333,,,
9.125,2.75,6.125,46.08333333,,,
6.958333333,2.208333333,6.291666667,50.45833333,,,
8.5,2.5,5.75,48.08333333,,,
8.041666667,2.083333333,6.833333333,47.75,,,
7.666666667,3.041666667,6.708333333,47.16666667,,,
8.125,2.625,7.166666667,48.58333333,,,
7.458333333,2.125,6.458333333,45.5,,,
8.958333333,2.583333333,6.416666667,47.58333333,,,
8.875,2.583333333,8.125,46.875,,,
7.041666667,2.375,6.625,47.625,,,
7.666666667,2.791666667,7.375,47.45833333,,,
9.125,2.166666667,6.75,48.66666667,,,
8.791666667,2.25,5.833333333,47.58333333,,,
7.833333333,2.25,5.708333333,49.875,,,
8.458333333,2.25,6.958333333,47.08333333,,,
8.958333333,2.458333333,7.291666667,45.95833333,,,
8.666666667,2.666666667,6.625,49,,,
9.208333333,2.833333333,6.375,46.54166667,,,
8.041666667,2.416666667,6.833333333,48.16666667,,,
8.041666667,2.333333333,6.791666667,47.58333333,,,
10.45833333,2.458333333,6.041666667,46.45833333,,,
8.916666667,3.083333333,5.916666667,45.79166667,,,
8.166666667,2.875,6.041666667,48.83333333,,,
8.291666667,3.083333333,6,48.375,,,
7.625,2.5,6.041666667,48.79166667,,,
